_id,_index_map,households.house_ownership,households.sanitary_ownership,households.neighborhood_description,households.date_updated,households.no_of_families_in_the_household,households.no_of_people_in_the_household,households.type_of_house
6c2276fa-7e5d-4b66-a135-5c169fda3234,0,Owned,Owned,Rural,05/06/2018 at 08:52:44 PM EDT,,,Concrete-based
6c2ed569-88b5-4315-a2bb-09743d4692db,0,given,Shared,Rural,04/20/2018 at 12:08:44 PM GMT+08:00,,,Mixed wood and concrete
6c302c7d-1a2e-4fc6-a412-dde811cd5c60,0,Owned,Owned,Rural,05/05/2018 at 03:11:10 PM GMT+08:00,,,Bahay-kubo
6c3517c4-602b-4da7-a116-254e450cd422,0,Owned,Owned,Rural,05/21/2018 at 09:22:14 PM EDT,,,Concrete-based
6c3c5234-fea3-4abe-8f34-fa4110cf860a,0,Owned,Owned,Rural,04/16/2018 at 05:33:59 AM GMT+00:00,,,Concrete-based
6c403d4c-58e7-431a-a78a-549c86f73a92,0,Owned,Owned,Rural,04/17/2018 at 10:48:56 AM GMT+08:00,,,Mixed wood and concrete
6c44e263-83d8-413e-851c-557f19f7fde8,0,Owned,Owned,Rural,05/09/2018 at 08:31:29 PM EDT,,,Mixed wood and concrete
6c49e7b5-1b1f-4475-b2a1-9633a791c8b9,0,Living with relatives/friends,Owned,Rural,04/10/2018 at 01:53:05 PM GMT+08:00,,,Wood-based
6c5f8efb-d0df-4b1f-8eb9-95efc9f687c7,0,Owned,Owned,Rural,04/18/2018 at 01:55:42 PM GMT+08:00,,,Mixed wood and concrete
6c662538-db5e-40b4-9387-d98fb7b41b48,0,Owned,Owned,Rural,04/18/2018 at 01:23:50 PM GMT+08:00,,,Concrete-based
6c6d4800-9848-493d-88ca-3425216481a9,0,Owned,Owned,Rural,04/23/2018 at 11:22:28 PM EDT,,,Wood-based
6c7de98c-2e57-40b0-b9f6-fd5057ca2bcc,0,Owned,Owned,Rural,05/21/2018 at 08:53:26 PM EDT,,,Wood-based
6c7dedcb-bb2b-4253-840d-de3baf1a9fbf,0,Owned,Owned,Rural,05/07/2018 at 10:27:28 AM GMT+08:00,,,Concrete-based
6c7ec1e9-2703-47ce-ac3f-d7e2cdc20019,0,Owned,Owned,Rural,04/10/2018 at 01:06:28 PM GMT+08:00,,,Mixed wood and concrete
6c81b6d8-2eeb-4a9b-85c9-c19f727077b9,0,Owned,Owned,Rural,05/19/2018 at 02:39:14 PM GMT+08:00,,,Mixed wood and concrete
6c85b83f-5a65-4078-92be-791b1453ae45,0,Owned,Owned,Rural,04/16/2018 at 02:14:44 PM GMT+08:00,,,Concrete-based
6c88b964-4eaa-4588-984f-1ac0409da072,0,Owned,Owned,Rural,05/16/2018 at 09:19:51 AM GMT+08:00,,,Concrete-based
6c8e3c98-1218-4d82-8773-735e69a8aa57,0,Owned,Owned,Rural,04/20/2018 at 10:15:45 AM GMT+08:00,,,Bahay-kubo
6ca15484-01b7-437c-9167-34209c611b7e,0,Informal settlers,Owned,Rural,03/21/2018 at 03:29:24 PM GMT+08:00,,,Wood-based
6cac7af3-2113-426d-bbc4-4fa4506d5a46,0,Living with relatives/friends,Owned,Rural,04/18/2018 at 09:42:04 AM GMT+08:00,,,Wood-based
6cb52209-99f1-4634-b16b-5aeaf506f875,0,Owned,Owned,Rural,03/21/2018 at 08:26:43 AM GMT+00:00,,,Mixed wood and concrete
6cbc9680-d102-4cf1-bb50-fa77d898e30f,0,Living with relatives/friends,Owned,Rural,05/21/2018 at 09:01:55 AM GMT+08:00,,,Concrete-based
6cd26180-a771-4a6e-af4b-97166236ed22,0,Owned,Owned,Rural,04/17/2018 at 10:12:51 AM GMT+08:00,,,Wood-based
6cdbb363-faa0-4962-b9e8-160a86ddc44f,0,Owned,Owned,Rural,05/08/2018 at 10:35:06 PM EDT,,,Concrete-based
6ce34891-f23e-4e52-9bf8-2e066fdd3ea3,0,Owned,Owned,Rural,03/21/2018 at 02:51:25 PM GMT+08:00,,,Concrete-based
6d07eef1-c796-49c4-b07d-685557d46eab,0,Owned,Owned,Rural,04/25/2018 at 10:28:33 PM EDT,,,Concrete-based
6d0f515a-a082-45db-8cf9-8530592393dd,0,Owned,Owned,Urban,05/11/2018 at 09:14:21 AM GMT+08:00,,,Mixed wood and concrete
6d161773-7775-4609-8373-05b06b7a6cdb,0,Owned,Owned,Rural,04/16/2018 at 06:16:39 AM GMT+00:00,,,Concrete-based
6d20e224-812f-4dde-87a5-4b1148935dc3,0,Owned,Owned,Rural,05/23/2018 at 09:05:23 AM GMT+08:00,,,Concrete-based
6d2cd2f6-c661-4d50-8e39-8043beae6d5f,0,Owned,Owned,Rural,01/01/2016 at 10:13:50 AM GMT+08:00,,,Bahay-kubo
6d2df8d7-6b43-43c1-8707-17fe65cfef50,0,Owned,Owned,Rural,04/24/2018 at 11:52:23 AM GMT+08:00,,,Mixed wood and concrete
6d3877b3-7f24-4cad-a9af-a37ad1bf6f76,0,Owned,Owned,Rural,05/23/2018 at 09:34:48 AM GMT+08:00,,,Concrete-based
6d40a264-17ad-49ec-9cb6-7d9ae0c4cf13,0,Owned,Owned,Rural,04/16/2018 at 02:25:28 PM GMT+08:00,,,Concrete-based
6d4e6767-3732-45f3-a316-696c517cd31a,0,Owned,Shared,Rural,05/03/2018 at 10:49:13 AM GMT+08:00,,,Concrete-based
6d52482e-7c2e-42c6-9fe9-04ce0ed26993,0,Owned,Owned,Rural,04/10/2018 at 05:18:13 AM GMT+00:00,,,Mixed wood and concrete
6d542b2b-c9e4-43c3-9902-7fb0de0692d2,0,Owned,Owned,Rural,04/26/2018 at 09:54:49 AM GMT+08:00,,,Mixed wood and concrete
6d55efbe-c0c4-420a-879a-170acf782576,0,Owned,Owned,Rural,04/16/2018 at 01:05:58 AM GMT+00:00,,,Wood-based
6d5cdcf0-6571-4c02-9c53-6489a2e2eedd,0,Owned,Owned,Rural,05/16/2018 at 09:34:51 AM GMT+08:00,,,Wood-based
6d600483-926e-4151-84ff-2e4ffa34dc0e,0,Owned,empty,Rural,05/07/2018 at 10:09:38 AM GMT+08:00,,,Concrete-based
6d786f91-8905-485f-b3a2-8448bdc9e28b,0,Owned,Owned,Rural,04/16/2018 at 10:05:07 AM GMT+08:00,,,Concrete-based
6d82645e-7777-4d3e-8280-cd84891d64ea,0,Owned,Owned,Rural,05/22/2018 at 09:57:00 AM GMT+08:00,,,Mixed wood and concrete
6d848935-fd16-4aa2-b986-527eb32dfd87,0,Rented,rented,Rural,05/03/2018 at 09:39:16 AM GMT+08:00,,,Bahay-kubo
6d93e3f2-e3dc-48e3-9511-85a0a18e3bbf,0,Owned,Owned,Rural,05/08/2018 at 08:30:15 AM GMT+08:00,,,Mixed wood and concrete
6d95d88b-1e2e-47d4-b5aa-e95c5743bcd8,0,Owned,Owned,Rural,05/10/2018 at 09:24:45 AM GMT+08:00,,,Concrete-based
6da00bdd-d334-4e30-b068-3d633e991b11,0,Owned,Owned,Rural,05/07/2018 at 11:13:50 AM GMT+08:00,,,Mixed wood and concrete
6db71f1c-4dfb-4888-aedc-011bb87e8830,0,Living with relatives/friends,Owned,Rural,04/13/2018 at 12:06:16 PM GMT+08:00,,,Concrete-based
6dc37421-2907-414e-af06-750496f5e71e,0,Owned,Owned,Rural,05/08/2018 at 01:03:47 AM EDT,,,Wood-based
6dc610dd-1271-442e-95ea-333a468b4449,0,Owned,Owned,Rural,05/12/2018 at 02:01:50 PM GMT+08:00,,,Concrete-based
6dc7be2e-e83a-4b61-86ca-760470d8b4f2,0,Owned,Owned,Rural,05/09/2018 at 09:22:50 AM GMT+08:00,,,Mixed wood and concrete
6dcfe72a-9c02-4858-94b5-760c3b7ba4b9,0,Owned,Owned,Rural,04/20/2018 at 01:45:41 PM GMT+08:00,,,Mixed wood and concrete
6dd54302-ee21-4c8b-b8db-062b119a30dd,0,Owned,Owned,Rural,05/10/2018 at 10:22:53 AM GMT+08:00,,,Mixed wood and concrete
6ddb4d29-964e-4c32-b19f-20fd2777089a,0,Living with relatives/friends,Owned,Urban,05/10/2018 at 09:06:34 PM EDT,,,Bahay-kubo
6ddc59f9-38e0-4591-9567-40cc9cfd84ef,0,Owned,Owned,Rural,04/27/2018 at 02:10:00 AM EDT,,,Wood-based
6ddcda9a-820d-47e7-9972-69a470ac3613,0,Owned,Owned,Rural,04/23/2018 at 10:13:28 PM EDT,,,Concrete-based
6de86450-fb8b-4b36-b61e-25f82431bff8,0,Owned,Owned,Rural,05/09/2018 at 10:12:51 AM GMT+08:00,,,Concrete-based
6dee735b-0ce7-4682-9d3d-1084d8ac1cbc,0,Owned,Owned,Rural,04/27/2018 at 09:37:58 AM GMT+08:00,,,Wood-based
6dee7fb1-88a4-4716-9af4-8adb083ea104,0,Owned,Owned,Rural,05/15/2018 at 10:24:05 AM GMT+08:00,,,Mixed wood and concrete
6df33f21-d2d6-4755-a217-10ae1094d2ef,0,Owned,Owned,Rural,05/05/2018 at 04:36:13 PM GMT+08:00,,,Concrete-based
6e1d7ddb-2322-4e2a-a886-67393eae9f15,0,Owned,Owned,Rural,05/21/2018 at 09:18:31 PM EDT,,,Mixed wood and concrete
6e2f8029-408d-4314-bf7c-53a5b8afb1a6,0,Owned,Owned,Rural,05/16/2018 at 11:07:24 AM GMT+08:00,,,Concrete-based
6e408899-5e8d-45c5-9a85-eed7c0f96696,0,Owned,Owned,Rural,05/09/2018 at 11:34:42 AM GMT+08:00,,,Concrete-based
6e411c89-fe8e-4ea2-8203-3e632f4db51e,0,Owned,Owned,Rural,04/17/2018 at 10:37:25 AM GMT+08:00,,,Mixed wood and concrete
6e441bf9-4816-4243-b56b-7c553e773c35,0,Living with relatives/friends,Owned,Rural,04/13/2018 at 02:50:58 PM GMT+08:00,,,Concrete-based
6e4e9276-b21f-4dd4-917f-2bfc30fc180f,0,Owned,Owned,Rural,03/20/2018 at 10:34:25 AM GMT+08:00,,,Wood-based
6e55aac5-9c21-4ed6-8ea0-e33ecca63447,0,Owned,Owned,Rural,05/11/2018 at 10:16:12 AM GMT+08:00,,,Concrete-based
6e562c48-34e7-46fe-ab19-9fc3246be782,0,Owned,Owned,Rural,04/13/2018 at 03:18:36 PM GMT+08:00,,,Concrete-based
6e69a6c8-b5d9-4c5f-b6bc-c005eb64ba03,0,Owned,Owned,Rural,05/09/2018 at 09:40:47 AM GMT+08:00,,,Bahay-kubo
6e70c410-30e1-4bad-8fd6-bf103571a771,0,Owned,Owned,Rural,05/23/2018 at 09:24:28 AM GMT+08:00,,,Concrete-based
6ea69eaa-36f1-4980-9ef0-1dcc51d44a38,0,Owned,Owned,Rural,05/17/2018 at 08:51:08 AM GMT+08:00,,,Wood-based
6eb26a73-76ae-4fca-8eda-257f90f120c7,0,Living with relatives/friends,Owned,Urban,05/17/2018 at 09:27:16 AM GMT+08:00,,,Mixed wood and concrete
6ec17c5f-966b-4bd3-a20a-27571bad969a,0,Owned,Owned,Rural,04/23/2018 at 10:13:28 PM EDT,,,Concrete-based
6ec2de6d-26d1-4100-80f8-226bdc4d1d3b,0,Owned,Owned,Rural,05/22/2018 at 09:51:12 AM GMT+08:00,,,Mixed wood and concrete
6ed057ae-092a-4aec-a54c-05f9b398525e,0,Living with relatives/friends,Owned,Rural,04/18/2018 at 10:35:30 AM GMT+08:00,,,Mixed wood and concrete
6ed7ab7b-1645-4aef-b912-f6d8bb2083e1,0,Owned,Owned,Rural,04/20/2018 at 02:03:49 AM GMT+00:00,,,Mixed wood and concrete
6edc08f8-88c4-48a0-a3d8-530209ba47ea,0,Owned,Owned,Rural,05/10/2018 at 09:36:18 AM GMT+08:00,,,Mixed wood and concrete
6ee29228-08c7-465f-aceb-a0c1d8ae9ece,0,Owned,Owned,Rural,04/13/2018 at 02:08:28 PM GMT+08:00,,,Concrete-based
6eea0bb0-8030-4177-bafc-be9379e01501,0,Owned,Owned,Rural,04/13/2018 at 04:00:14 PM GMT+08:00,,,Mixed wood and concrete
6ef0f96a-8929-4ee2-8da4-00b5e0f2732c,0,Living with relatives/friends,living with relatives,Rural,05/03/2018 at 11:56:58 AM GMT+08:00,,,Concrete-based
6ef87c86-64ad-4ae4-a726-6cf0b5c40a63,0,Owned,Owned,Rural,04/13/2018 at 06:16:04 AM GMT+00:00,,,Mixed wood and concrete
6efb6087-36d0-4414-8515-5229d5ffb611,0,Living with relatives/friends,Owned,Rural,04/13/2018 at 12:06:16 PM GMT+08:00,,,Concrete-based
6f057ac3-ea9d-4496-8ed0-e4666f012570,0,Owned,Owned,Rural,05/21/2018 at 11:16:18 AM GMT+08:00,,,Mixed wood and concrete
6f0da273-dfd4-4bb4-8bf9-c8be526bd062,0,Owned,Owned,Suburban,05/23/2018 at 09:25:59 AM GMT+08:00,,,Mixed wood and concrete
6f1cac7f-d849-462e-a9dd-4e0bc39a4603,0,Living with relatives/friends,Owned,Rural,04/10/2018 at 02:55:11 AM GMT+00:00,,,Mixed wood and concrete
6f43d137-7031-4b9c-a608-adfca604b5bd,0,Owned,Owned,Rural,05/09/2018 at 09:50:41 AM GMT+08:00,,,Concrete-based
6f4809ea-808d-48a0-82ba-bbaf666c5cd5,0,Owned,Owned,Rural,04/16/2018 at 01:23:47 PM GMT+08:00,,,Concrete-based
6f4a1803-66ef-4e18-91e3-eeccf8ae80d6,0,Owned,Owned,Rural,04/13/2018 at 09:56:28 AM GMT+08:00,,,Mixed wood and concrete
6f584cec-fbf5-4ab2-9e82-a01b4c1789bc,0,Owned,Owned,Rural,04/13/2018 at 06:42:24 AM GMT+00:00,,,Concrete-based
6f68aa19-3833-4df9-997c-48681a980f8d,0,Owned,Owned,Rural,03/23/2018 at 01:53:58 PM GMT+08:00,,,Concrete-based
6f762305-1266-4a5f-9bf3-92039fd48b5e,0,Owned,Owned,Rural,05/06/2018 at 11:34:27 PM EDT,,,Concrete-based
6f76a9c3-155a-4266-9ab7-d5748149115a,0,Owned,Owned,Rural,05/12/2018 at 04:31:23 PM GMT+08:00,,,Concrete-based
6f7946e5-37b1-4d9d-9fef-c1686feafd21,0,Owned,Owned,Urban,05/21/2018 at 10:27:23 AM GMT+08:00,,,Wood-based
6f84ee6f-31ba-44f1-bd72-bf40eb7b6c9b,0,Owned,Owned,Rural,04/26/2018 at 09:50:58 AM GMT+08:00,,,Mixed wood and concrete
6f89103a-c8f1-4571-b415-951ea042762d,0,Owned,Owned,Rural,03/23/2018 at 06:43:24 AM GMT+00:00,,,Mixed wood and concrete
6f94dd28-7882-429e-bff4-6561a1c27fa9,0,Living with relatives/friends,Owned,Rural,04/17/2018 at 08:41:16 AM GMT+08:00,,,Mixed wood and concrete
6fa546de-588c-485d-a9b6-4980a743d2b7,0,Owned,Owned,Rural,04/10/2018 at 02:29:00 AM GMT+00:00,,,Mixed wood and concrete
6fbac510-49ad-43fb-b4c0-08203d0d571b,0,Owned,Owned,Rural,04/20/2018 at 01:14:59 AM GMT+00:00,,,Mixed wood and concrete
6fc2c216-9a46-4508-b527-6d8a13ad02d1,0,Owned,Owned,Rural,05/03/2018 at 10:26:01 AM GMT+08:00,,,Mixed wood and concrete
6fc2ec01-ca7c-4341-87a7-69c092752fac,0,Owned,Owned,Rural,04/20/2018 at 01:51:08 PM GMT+08:00,,,Concrete-based
6fef11c8-f726-4697-8a06-d4ab5a65cb07,0,Owned,Owned,Rural,04/16/2018 at 09:44:11 AM GMT+08:00,,,Mixed wood and concrete
6ff0ea4e-767c-40e1-94b9-a23573177ec8,0,Owned,Shared,Rural,05/10/2018 at 09:16:03 AM GMT+08:00,,,Bahay-kubo
6ff65126-d38b-4abf-bb8f-e0362a41a5cc,0,Owned,Owned,Rural,05/04/2018 at 09:00:32 AM GMT+08:00,,,Bahay-kubo
70254070-7c83-4aea-9155-d0d08a9cdc28,0,Owned,Owned,Rural,04/17/2018 at 11:10:11 AM GMT+08:00,,,Mixed wood and concrete
702949e7-b892-43a7-b5e0-1627c97b3a06,0,Owned,Owned,Rural,04/17/2018 at 09:40:14 AM GMT+08:00,,,Mixed wood and concrete
702ec3cb-c24f-4e94-b136-7e485d794c7e,0,Owned,Owned,Rural,05/21/2018 at 09:11:31 AM GMT+08:00,,,Mixed wood and concrete
703793d6-8736-4afb-afb1-fb2f61cdf800,0,Owned,Owned,Urban,04/23/2018 at 11:31:45 PM EDT,,,Mixed wood and concrete
703e91d9-c10b-4ba3-a92d-c4065632c8cd,0,Owned,Owned,Rural,04/20/2018 at 10:14:24 AM GMT+08:00,,,Mixed wood and concrete
70439482-2650-4588-81e5-0114f3b97742,0,Owned,Owned,Suburban,05/23/2018 at 08:48:21 AM GMT+08:00,,,Wood-based
7046dad6-9499-4f8d-ba0f-88102448e6b8,0,Owned,Owned,Rural,05/06/2018 at 11:37:01 PM EDT,,,Concrete-based
704a9de0-2f29-4f82-bc5f-b431a1d6f655,0,Owned,Owned,Rural,05/09/2018 at 09:50:41 AM GMT+08:00,,,Concrete-based
704ec9bd-3430-4967-af08-a736e23c007b,0,Owned,Owned,Rural,04/23/2018 at 10:43:36 PM EDT,,,Bahay-kubo
705287b9-0797-446e-9b83-f3774d600e22,0,Owned,Owned,Rural,03/21/2018 at 07:56:57 AM GMT+00:00,,,Concrete-based
706622ef-8212-4aa9-b561-79e5f1467722,0,Owned,Shared,Rural,04/18/2018 at 08:38:11 AM GMT+08:00,,,Bahay-kubo
707035da-c047-4a79-90e4-77a6c8d1e4c8,0,Living with relatives/friends,Shared,Rural,05/21/2018 at 09:11:49 AM GMT+08:00,,,Concrete-based
70808abe-2840-47cc-8b7a-f8ec105fc9b3,0,Owned,Owned,Rural,04/16/2018 at 05:56:47 AM GMT+00:00,,,Concrete-based
7081422a-1f27-4218-afa2-b179e31bfb68,0,Owned,Owned,Rural,05/09/2018 at 11:50:09 AM GMT+08:00,,,Mixed wood and concrete
708374f7-9bed-4f48-b2b7-d93c12573d56,0,Owned,Owned,Rural,05/12/2018 at 11:06:05 AM GMT+08:00,,,Concrete-based
709a7e0d-d0fc-415a-8a8e-d2e115ec1b0a,0,Owned,Owned,Rural,04/10/2018 at 02:44:24 AM GMT+00:00,,,Mixed wood and concrete
70a7ab35-2200-423d-9f98-29ee967727bb,0,Owned,Owned,Rural,04/13/2018 at 05:59:54 AM GMT+00:00,,,Mixed wood and concrete
70ac1cc4-32d2-453f-a628-1e727d8bae6d,0,Owned,Owned,Rural,05/03/2018 at 10:17:30 AM GMT+08:00,,,Concrete-based
70bc85a3-6052-4f06-a573-b25ce250fcec,0,,Shared,Rural,04/18/2018 at 09:31:22 AM GMT+08:00,,,Bahay-kubo
70c20744-b7bc-4f40-b804-fc53ffd1fad8,0,Owned,Owned,Rural,04/17/2018 at 08:47:03 AM GMT+08:00,,,Wood-based
70d0d9a0-ddd4-48f0-a84b-ba6bacbc3654,0,Owned,Owned,Rural,04/13/2018 at 10:59:50 AM GMT+08:00,,,Mixed wood and concrete
70d844b9-8597-4a59-b4ce-c9b240de048b,0,Owned,Owned,Rural,05/03/2018 at 10:51:29 AM GMT+08:00,,,Concrete-based
70edf669-1683-4f93-9024-ab610c9adc12,0,Owned,Owned,Rural,05/02/2018 at 02:29:49 PM GMT+08:00,,,Bahay-kubo
70f2f6d3-6c7a-48a2-9352-e7e9965848ce,0,Owned,Owned,Rural,05/03/2018 at 09:56:58 AM GMT+08:00,,,Bahay-kubo
71072f5d-c74d-4d81-a053-2232d8acf4e0,0,Owned,Owned,Rural,04/20/2018 at 10:24:54 AM GMT+08:00,,,Concrete-based
710a3170-0220-4b0a-ad5e-2cd4246c417b,0,Owned,Owned,Rural,04/16/2018 at 04:17:33 AM GMT+00:00,,,Mixed wood and concrete
710f4eb9-181a-42e0-8ffe-5530713dcc8b,0,Owned,Owned,Rural,04/30/2018 at 10:30:03 AM GMT+08:00,,,Bahay-kubo
711211ea-9339-46b0-8add-a1e47fbccca9,0,Owned,Owned,Rural,05/03/2018 at 10:06:31 AM GMT+08:00,,,Concrete-based
711cb06e-a0a8-4782-b25a-fb7c48b9f1b0,0,Living with relatives/friends,Shared,Rural,04/18/2018 at 08:15:51 AM GMT+08:00,,,Bahay-kubo
713bae28-49d1-4d48-9258-642674925b8b,0,Owned,Owned,Rural,05/12/2018 at 02:53:25 PM GMT+08:00,,,Mixed wood and concrete
713bc0ec-c99c-48cd-871f-9940a7b95717,0,Owned,Owned,Rural,05/16/2018 at 08:40:49 AM GMT+08:00,,,Mixed wood and concrete
713f9486-873b-4f85-9c3f-7ad45be76093,0,Owned,Owned,Urban,05/10/2018 at 08:45:13 PM EDT,,,Mixed wood and concrete
7149993c-4730-4be1-a91e-1fa787de3463,0,Owned,Owned,Rural,05/07/2018 at 10:28:18 AM GMT+08:00,,,Mixed wood and concrete
71566ed7-466f-44a9-b3c6-74474ffbaec9,0,Owned,Owned,Rural,03/21/2018 at 02:15:32 PM GMT+08:00,,,Concrete-based
715a0917-21aa-4d51-8510-1794b7bbf83b,0,Owned,Owned,Rural,04/13/2018 at 10:09:58 AM GMT+08:00,,,Mixed wood and concrete
71622527-5714-4b8b-83cc-47651a36df34,0,Owned,Owned,Rural,05/07/2018 at 09:51:53 AM GMT+08:00,,,Mixed wood and concrete
71694889-f54a-4915-8cb7-12c656712311,0,Owned,Owned,Rural,04/18/2018 at 01:59:54 PM GMT+08:00,,,Mixed wood and concrete
7169c85d-a2a0-4a85-be71-6ce426a73933,0,Owned,Owned,Rural,04/13/2018 at 02:46:14 PM GMT+08:00,,,Mixed wood and concrete
717784eb-aa9a-4898-8fb0-98e44f3d1e5c,0,Owned,Shared,Rural,04/18/2018 at 01:50:30 PM GMT+08:00,,,Wood-based
717e0ed3-5e3e-4079-923c-7b36be281650,0,Owned,Owned,Rural,05/22/2018 at 09:57:00 AM GMT+08:00,,,Mixed wood and concrete
71884edd-a70f-4bb4-95a9-b56847006488,0,Owned,Owned,Rural,03/21/2018 at 03:59:02 PM GMT+08:00,,,Mixed wood and concrete
718922bc-c4ee-456d-b765-77f097a113d3,0,Owned,Owned,Rural,03/23/2018 at 04:26:26 PM GMT+08:00,,,Mixed wood and concrete
71899bb6-be7a-48c9-9177-2d4222938773,0,Owned,Owned,Rural,04/17/2018 at 08:47:03 AM GMT+08:00,,,Wood-based
718f7376-c9f2-4a60-a840-6075036fcd01,0,Owned,Owned,Rural,04/23/2018 at 10:31:57 PM EDT,,,Concrete-based
719cf3db-6a03-4c7c-b39e-b61cf2a7a137,0,Owned,Owned,Rural,04/17/2018 at 10:45:30 AM GMT+08:00,,,Mixed wood and concrete
71bfe9e1-dc67-4aa9-9e68-d3060167688c,0,Owned,Owned,Rural,04/10/2018 at 10:03:39 AM GMT+08:00,,,Concrete-based
71c729de-7008-4f5c-ae67-4895cd4085de,0,Owned,Owned,Rural,04/10/2018 at 06:14:17 AM GMT+00:00,,,Wood-based
71cbd787-2661-44a3-8ec2-5dde5174236a,0,Owned,Owned,Urban,05/21/2018 at 11:05:18 AM GMT+08:00,,,Mixed wood and concrete
71d45cac-7cc5-40de-9eec-dfab125ed994,0,Owned,empty,Rural,04/16/2018 at 10:59:22 AM GMT+08:00,,,Wood-based
71e89ec8-2b87-4524-a81f-2c7e0d0e3fb7,0,Owned,Owned,Urban,05/10/2018 at 08:57:33 PM EDT,,,Concrete-based
71ea3868-823e-419c-813a-49dba271888a,0,Owned,Owned,Rural,04/29/2018 at 09:55:44 PM EDT,,,Bahay-kubo
71ecee2d-68e1-4822-8ee2-6a66d50b1ae8,0,Rented,Owned,Rural,04/13/2018 at 02:29:03 PM GMT+08:00,,,Concrete-based
71f2bd69-40a6-48f1-96e4-149732d0e3d0,0,Owned,Owned,Rural,04/27/2018 at 02:19:10 PM GMT+08:00,,,Wood-based
71f3ebaf-105a-48a9-b38a-942225931daf,0,Owned,Owned,Rural,05/07/2018 at 09:51:53 AM GMT+08:00,,,Mixed wood and concrete
71f41836-fb17-476a-8300-d5473fb33610,0,Owned,Owned,Rural,05/10/2018 at 08:44:54 AM GMT+08:00,,,Concrete-based
71f87b79-de4d-461c-b8e7-dcca95440b39,0,Owned,Owned,Rural,05/12/2018 at 01:05:49 PM GMT+08:00,,,Concrete-based
71fc9bb1-a8f0-4060-80b9-f7c2a4e73511,0,Owned,Owned,Rural,03/21/2018 at 07:46:30 AM GMT+00:00,,,Concrete-based
7201e88f-4c41-41b0-a4fb-ba9d98631b68,0,Owned,Owned,Rural,04/26/2018 at 10:42:45 AM GMT+08:00,,,Concrete-based
7214753d-0259-424f-9cf7-797241d16f62,0,Owned,Owned,Rural,04/27/2018 at 09:37:58 AM GMT+08:00,,,Wood-based
72154c0b-17f9-48d9-8e88-4b7393a23891,0,Owned-cousin,Owned,Urban,05/21/2018 at 09:21:10 AM GMT+08:00,,,Mixed wood and concrete
721d4ca2-8c93-4641-b2ea-9306f7568c50,0,Owned,Owned,Rural,04/18/2018 at 09:14:31 AM GMT+08:00,,,Concrete-based
722a7913-a769-479b-b940-16cf5786cf1b,0,Owned,Owned,Urban,05/22/2018 at 09:06:35 PM EDT,,,Concrete-based
722ba38f-ee72-44e3-b359-e4d51be0b265,0,Owned,Owned,Urban,05/16/2018 at 09:21:15 PM EDT,,,Mixed wood and concrete
7230286a-9c73-4680-a9a8-953638ac4cb9,0,Living with relatives/friends,Owned,Rural,05/21/2018 at 09:57:37 AM GMT+08:00,,,Mixed wood and concrete
7231cc9d-b858-4ca4-a4c8-9d3c5b0186e4,0,Owned,Owned,Urban,05/10/2018 at 10:07:14 PM EDT,,,Concrete-based
723c68b9-3046-40c0-ad89-40190619586b,0,Living with relatives/friends,Owned,Rural,04/20/2018 at 09:33:25 AM GMT+08:00,,,Mixed wood and concrete
7240bf08-38e1-4583-9b85-34392d9129ca,0,Living with relatives/friends,Owned,Rural,05/21/2018 at 09:54:32 PM EDT,,,Mixed wood and concrete
72461a24-8b15-4598-83f3-6da3c3ec2439,0,Owned,Owned,Rural,04/20/2018 at 01:44:49 PM GMT+08:00,,,Wood-based
724aacf1-aac0-41f0-b60e-99cb4c6f0fe1,0,Owned,Owned,Rural,04/10/2018 at 06:06:12 AM GMT+00:00,,,Mixed wood and concrete
7253f7f5-44ba-4644-b9f9-1736be393b94,0,Owned,Owned,Urban,04/24/2018 at 09:26:33 AM GMT+08:00,,,Mixed wood and concrete
7255f4ad-4163-4dce-b734-42d931904ddd,0,Owned,Owned,Rural,04/16/2018 at 03:16:41 PM GMT+08:00,,,Concrete-based
72571fd6-8294-4484-805d-7c7d26d99964,0,Owned,Owned,Rural,05/07/2018 at 09:34:17 AM GMT+08:00,,,Concrete-based
725724dd-d50e-4613-af3e-d8f23f262415,0,Living with relatives/friends,Owned,Rural,05/21/2018 at 09:01:55 AM GMT+08:00,,,Concrete-based
725c84d7-03c1-4d88-9cd3-ee074095c847,0,Living with relatives/friends,Shared,Rural,04/26/2018 at 12:29:49 AM EDT,,,Concrete-based
7262c555-db7c-42b3-b55e-a43cff0f3e89,0,Owned,Owned,Rural,04/29/2018 at 10:14:39 PM EDT,,,Wood-based
72687859-0d3c-4986-9e1c-22385163bea3,0,Owned,Owned,Rural,04/17/2018 at 10:56:08 AM GMT+08:00,,,Concrete-based
726a81ec-a30b-4632-beb5-78c5a5cf2db2,0,Owned,Owned,Rural,04/26/2018 at 10:42:45 AM GMT+08:00,,,Concrete-based
729a3d65-35f2-48b6-b2d2-ddbbf3fe6937,0,Owned,Owned,Rural,05/08/2018 at 09:11:16 AM GMT+08:00,,,Concrete-based
72a4fe5b-70a1-4c0b-8f90-c95976ff514d,0,Owned,Owned,Rural,04/16/2018 at 06:59:23 AM GMT+00:00,,,Concrete-based
72b3b58a-5553-42fd-b178-802e4f0d7eb9,0,Owned,Owned,Rural,04/16/2018 at 02:07:09 PM GMT+08:00,,,Bahay-kubo
